Make,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
toyota, Aygo,2017,Manual,31947,Petrol,0,69,1,7750
toyota, Aygo,2017,Manual,30000,Petrol,0,68.9,1,8000
toyota, Aygo,2016,Manual,7385,Petrol,0,69,1,6800
toyota, Aygo,2017,Manual,16125,Petrol,0,68.9,1,7282
toyota, Aygo,2017,Manual,24036,Petrol,145,68.9,1,6840
toyota, Aygo,2014,Semi-Auto,44103,Petrol,0,67,1,7140
toyota, Aygo,2017,Manual,15000,Petrol,145,69,1,7499
toyota, Aygo,2016,Manual,25332,Petrol,0,69,1,7850
toyota, Aygo,2017,Manual,27000,Petrol,150,68.9,1,7395
toyota, Aygo,2017,Semi-Auto,15311,Petrol,150,67.3,1,9995
toyota, Aygo,2014,Manual,18478,Petrol,0,69,1,5999
toyota, Aygo,2014,Manual,13100,Petrol,0,69,1,6060
toyota, Aygo,2016,Manual,31060,Petrol,0,69,1,6270
toyota, Aygo,2016,Manual,9300,Petrol,0,69,1,6380
toyota, Aygo,2017,Manual,19000,Petrol,0,68.9,1,7250
toyota, Aygo,2017,Manual,22558,Petrol,150,68.9,1,7498
toyota, Aygo,2016,Manual,36533,Petrol,0,69,1,7999
toyota, Aygo,2015,Manual,9749,Petrol,0,69,1,6240
toyota, Aygo,2016,Manual,8642,Petrol,0,69,1,6770
toyota, Aygo,2018,Manual,7500,Petrol,150,56.5,1,9495
toyota, Aygo,2016,Manual,32082,Petrol,0,69,1,7999
toyota, Aygo,2017,Manual,15747,Petrol,0,69,1,6995
toyota, Aygo,2016,Manual,23887,Petrol,0,69,1,5999
toyota, Aygo,2017,Manual,5985,Petrol,0,69,1,7400
toyota, Aygo,2016,Manual,17545,Petrol,0,69,1,6995
toyota, Aygo,2016,Manual,21632,Petrol,0,69,1,7499
toyota, Aygo,2014,Manual,13772,Petrol,0,69,1,6680
toyota, Aygo,2015,Manual,40906,Petrol,0,69,1,6220
toyota, Aygo,2016,Manual,14232,Petrol,0,69,1,7495
toyota, Aygo,2019,Manual,9459,Petrol,145,56.5,1,8995
toyota, Aygo,2018,Manual,9899,Petrol,145,56.5,1,8700
toyota, Aygo,2016,Manual,22722,Petrol,0,69,1,6795
toyota, Aygo,2016,Manual,22749,Petrol,0,69,1,6495
toyota, Aygo,2019,Manual,6482,Petrol,145,57.7,1,9999
toyota, Aygo,2019,Manual,6414,Petrol,145,56.5,1,9995
toyota, Aygo,2018,Manual,14716,Petrol,145,56.5,1,8222
toyota, Aygo,2018,Manual,11773,Petrol,145,56.5,1,7888
toyota, Aygo,2016,Manual,13523,Petrol,0,69,1,7999
toyota, Aygo,2017,Manual,20732,Petrol,150,68.9,1,8500
toyota, Aygo,2016,Manual,30465,Petrol,0,69,1,6695
toyota, Aygo,2017,Manual,9989,Petrol,145,68.9,1,8383
toyota, Aygo,2018,Manual,4509,Petrol,145,68.9,1,8495
toyota, Aygo,2017,Manual,15472,Petrol,0,69,1,8400
toyota, Aygo,2016,Manual,11394,Petrol,0,69,1,7200
toyota, Aygo,2018,Manual,14619,Petrol,145,69,1,6450
toyota, Aygo,2018,Manual,12616,Petrol,145,56.5,1,9999
toyota, Aygo,2019,Manual,4930,Petrol,145,57.7,1,11950
toyota, Aygo,2017,Semi-Auto,22599,Petrol,0,67.3,1,8999
toyota, Aygo,2017,Manual,14130,Petrol,150,68.9,1,8200
toyota, Aygo,2018,Manual,14680,Petrol,145,69,1,6995
toyota, Aygo,2015,Manual,36000,Petrol,0,69,1,6066
toyota, Aygo,2018,Manual,11378,Petrol,150,56.5,1,7888
toyota, Aygo,2018,Manual,38285,Petrol,145,69,1,6495
toyota, Aygo,2015,Manual,9447,Petrol,0,69,1,7000
toyota, Aygo,2017,Manual,7639,Petrol,145,68.9,1,7700
toyota, Aygo,2017,Manual,36376,Petrol,0,69,1,5990
toyota, Aygo,2017,Manual,8434,Petrol,145,69,1,6890
toyota, Aygo,2017,Semi-Auto,22384,Petrol,0,67.3,1,8890
toyota, Aygo,2017,Manual,30023,Petrol,0,69,1,6190
toyota, Aygo,2017,Manual,22678,Petrol,0,69,1,7690
toyota, Aygo,2017,Manual,23786,Petrol,0,68.9,1,7490
toyota, Aygo,2019,Manual,13306,Petrol,145,57.7,1,9299
toyota, Aygo,2019,Manual,3200,Petrol,145,56.5,1,12000
toyota, Aygo,2019,Manual,458,Petrol,145,57.7,1,12500
toyota, Aygo,2015,Manual,34113,Petrol,0,69,1,6690
toyota, Aygo,2017,Manual,12118,Petrol,0,69,1,6990
toyota, Aygo,2016,Manual,25374,Petrol,0,69,1,6990
toyota, Aygo,2015,Semi-Auto,41564,Petrol,0,67,1,7290
toyota, Aygo,2019,Manual,279,Petrol,145,56.5,1,11400
toyota, Aygo,2019,Manual,812,Petrol,145,57.7,1,12000
toyota, Aygo,2016,Manual,15086,Petrol,0,69,1,6999
toyota, Aygo,2018,Manual,40138,Petrol,150,68.9,1,7290
toyota, Aygo,2017,Manual,33000,Petrol,0,68.9,1,6995
toyota, Aygo,2018,Semi-Auto,10204,Petrol,150,56.5,1,10995
toyota, Aygo,2018,Manual,21540,Petrol,145,68.9,1,7990
toyota, Aygo,2015,Semi-Auto,18015,Petrol,0,67,1,8190
toyota, Aygo,2016,Manual,15138,Petrol,0,69,1,6990
toyota, Aygo,2018,Manual,4612,Petrol,145,69,1,7290
toyota, Aygo,2018,Manual,6537,Petrol,145,56.5,1,8990
toyota, Aygo,2018,Manual,11345,Petrol,145,69,1,7990
toyota, Aygo,2019,Manual,3000,Petrol,145,57.7,1,10495
toyota, Aygo,2019,Manual,5000,Petrol,145,57.7,1,9990
toyota, Aygo,2019,Manual,5650,Petrol,145,57.7,1,9990
toyota, Aygo,2019,Manual,5000,Petrol,145,57.7,1,9990
toyota, Aygo,2016,Semi-Auto,51830,Petrol,0,67.3,1,7499
toyota, Aygo,2017,Manual,7749,Petrol,145,68.9,1,8990
toyota, Aygo,2019,Manual,5193,Petrol,145,57.7,1,9990
toyota, Aygo,2017,Manual,38855,Petrol,145,68.9,1,6990
toyota, Aygo,2017,Manual,10108,Petrol,145,69,1,6767
toyota, Aygo,2017,Manual,15981,Petrol,0,68.9,1,7795
toyota, Aygo,2016,Manual,40150,Petrol,0,69,1,6650
toyota, Aygo,2019,Manual,9529,Petrol,150,56.5,1,8690
toyota, Aygo,2019,Manual,6978,Petrol,150,57.7,1,9490
toyota, Aygo,2015,Manual,32851,Petrol,0,69,1,6999
toyota, Aygo,2014,Manual,23322,Petrol,0,69,1,5995
toyota, Aygo,2017,Manual,16499,Petrol,145,69,1,7250
toyota, Aygo,2018,Semi-Auto,8751,Petrol,145,67.3,1,9595
toyota, Aygo,2018,Manual,11377,Petrol,145,68.9,1,10195
toyota, Aygo,2019,Manual,10250,Petrol,145,56.5,1,9500
toyota, Aygo,2018,Manual,8680,Petrol,145,68.9,1,7990
toyota, Aygo,2017,Manual,29837,Petrol,145,68.9,1,7395
toyota, Aygo,2019,Manual,2500,Petrol,145,57.7,1,12295
toyota, Aygo,2016,Manual,20815,Petrol,0,69,1,6290
toyota, Aygo,2019,Manual,4891,Petrol,145,56.5,1,11695
toyota, Aygo,2019,Manual,3308,Petrol,145,56.5,1,10395
toyota, Aygo,2016,Manual,37000,Petrol,0,69,1,6580
toyota, Aygo,2018,Manual,28023,Petrol,145,69,1,6600
toyota, Aygo,2018,Semi-Auto,18265,Petrol,145,67.3,1,9200
toyota, Aygo,2018,Manual,9895,Petrol,145,68.9,1,8595
toyota, Aygo,2018,Semi-Auto,19452,Petrol,145,67.3,1,8990
toyota, Aygo,2018,Manual,23072,Petrol,145,56.5,1,8295
toyota, Aygo,2016,Manual,51820,Petrol,0,69,1,6395
toyota, Aygo,2016,Manual,15500,Petrol,0,69,1,6990
toyota, Aygo,2016,Manual,23530,Petrol,0,69,1,6000
toyota, Aygo,2018,Manual,2272,Petrol,145,56.5,1,8756
toyota, Aygo,2016,Manual,27198,Petrol,0,69,1,6875
toyota, Aygo,2018,Manual,12125,Petrol,145,56.5,1,10495
toyota, Aygo,2018,Manual,4346,Petrol,145,68.9,1,8700
toyota, Aygo,2018,Manual,10316,Petrol,145,69,1,7675
toyota, Aygo,2017,Semi-Auto,10438,Petrol,145,67,1,7995
toyota, Aygo,2017,Manual,24128,Petrol,145,68.9,1,7775
toyota, Aygo,2018,Manual,13207,Petrol,145,56.5,1,8669
toyota, Aygo,2018,Manual,15998,Petrol,145,69,1,7450
toyota, Aygo,2017,Manual,30100,Petrol,145,68.9,1,7695
toyota, Aygo,2014,Manual,48271,Petrol,0,69,1,4495
toyota, Aygo,2017,Manual,5600,Petrol,145,69,1,7195
toyota, Aygo,2018,Manual,12997,Petrol,145,56.5,1,8790
toyota, Aygo,2016,Manual,31245,Petrol,0,69,1,6100
toyota, Aygo,2019,Manual,6929,Petrol,145,56.5,1,10195
toyota, Aygo,2019,Manual,3365,Petrol,145,57.7,1,8995
toyota, Aygo,2018,Manual,1848,Petrol,145,69,1,7495
toyota, Aygo,2016,Manual,23540,Petrol,0,69,1,6500
toyota, Aygo,2016,Manual,26480,Petrol,0,69,1,6440
toyota, Aygo,2017,Semi-Auto,3906,Petrol,150,67,1,8495
toyota, Aygo,2017,Manual,21010,Petrol,0,68.9,1,7100
toyota, Aygo,2015,Semi-Auto,44000,Petrol,0,67,1,6995
toyota, Aygo,2016,Semi-Auto,15844,Petrol,0,67,1,7695
toyota, Aygo,2015,Manual,42305,Petrol,0,69,1,6200
toyota, Aygo,2016,Manual,32603,Petrol,0,69,1,6495
toyota, Aygo,2019,Manual,5100,Petrol,145,56.5,1,9295
toyota, Aygo,2019,Manual,1900,Petrol,145,57.7,1,9995
toyota, Aygo,2017,Manual,8285,Petrol,145,68.9,1,8795
toyota, Aygo,2013,Manual,35969,Petrol,0,65.7,1,4750
toyota, Aygo,2017,Manual,8000,Petrol,145,69,1,6895
toyota, Aygo,2017,Manual,14497,Petrol,0,69,1,6795
toyota, Aygo,2017,Semi-Auto,18381,Petrol,145,67,1,8495
toyota, Aygo,2018,Semi-Auto,15064,Petrol,145,67.3,1,9495
toyota, Aygo,2019,Manual,9800,Petrol,145,57.7,1,9495
toyota, Aygo,2018,Manual,8000,Petrol,145,56.5,1,9695
toyota, Aygo,2018,Manual,12987,Petrol,145,56.5,1,8295
toyota, Aygo,2016,Manual,26556,Petrol,0,69,1,6495
toyota, Aygo,2017,Manual,33663,Petrol,145,69,1,6795
toyota, Aygo,2019,Manual,8500,Petrol,150,56.5,1,8995
toyota, Aygo,2018,Manual,13608,Petrol,145,69,1,7795
toyota, Aygo,2017,Manual,20204,Petrol,0,69,1,7195
toyota, Aygo,2015,Manual,40389,Petrol,0,69,1,5995
toyota, Aygo,2017,Manual,19321,Petrol,0,68.9,1,7490
toyota, Aygo,2017,Manual,30000,Petrol,0,68.9,1,7500
toyota, Aygo,2015,Manual,60000,Petrol,0,69,1,5495
toyota, Aygo,2015,Manual,64996,Petrol,0,69,1,4990
toyota, Aygo,2018,Manual,8890,Petrol,145,56.5,1,8290
toyota, Aygo,2018,Manual,22864,Petrol,150,69,1,6800
toyota, Aygo,2017,Manual,10489,Petrol,145,69,1,7290
toyota, Aygo,2017,Manual,25639,Petrol,145,69,1,6750
toyota, Aygo,2018,Manual,15996,Petrol,145,69,1,7200
toyota, Aygo,2017,Manual,12590,Petrol,145,68.9,1,7500
toyota, Aygo,2018,Manual,15124,Petrol,150,69,1,7500
toyota, Aygo,2017,Manual,20496,Petrol,0,69,1,6290
toyota, Aygo,2018,Manual,12000,Petrol,150,56.5,1,8000
toyota, Aygo,2018,Manual,14000,Petrol,145,56.5,1,8700
toyota, Aygo,2016,Manual,14850,Petrol,0,69,1,6490
toyota, Aygo,2015,Manual,43000,Petrol,0,69,1,6290
toyota, Aygo,2017,Manual,54049,Petrol,0,69,1,6000
toyota, Aygo,2016,Manual,54182,Petrol,0,69,1,5995
toyota, Aygo,2018,Semi-Auto,12496,Petrol,145,67.3,1,10000
toyota, Aygo,2015,Manual,16999,Petrol,0,69,1,6790
toyota, Aygo,2017,Manual,40667,Petrol,145,69,1,6000
toyota, Aygo,2014,Manual,50000,Petrol,0,69,1,6500
toyota, Aygo,2018,Semi-Auto,26814,Petrol,145,67.3,1,10000
toyota, Aygo,2017,Manual,14829,Petrol,145,68.9,1,8695
toyota, Aygo,2016,Manual,14000,Petrol,0,69,1,7395
toyota, Aygo,2017,Manual,9517,Petrol,0,69,1,8100
toyota, Aygo,2017,Manual,14156,Petrol,145,69,1,7995
toyota, Aygo,2018,Semi-Auto,3000,Petrol,145,56.5,1,11800
toyota, Aygo,2018,Manual,7096,Petrol,150,69,1,7390
toyota, Aygo,2017,Semi-Auto,10059,Petrol,150,67.3,1,9790
toyota, Aygo,2016,Manual,13870,Petrol,0,69,1,6795
toyota, Aygo,2017,Manual,12344,Petrol,145,69,1,6890
toyota, Aygo,2018,Semi-Auto,8363,Petrol,145,67.3,1,9995
toyota, Aygo,2015,Manual,36000,Petrol,0,69,1,6500
toyota, Aygo,2019,Manual,3992,Petrol,145,57.7,1,11995
toyota, Aygo,2019,Semi-Auto,1234,Petrol,145,56.5,1,10200
toyota, Aygo,2018,Manual,17641,Petrol,145,68.9,1,8595
toyota, Aygo,2014,Manual,69691,Petrol,0,69,1,5995
toyota, Aygo,2018,Manual,17206,Petrol,145,69,1,7495
toyota, Aygo,2017,Semi-Auto,8072,Petrol,0,67.3,1,10800
toyota, Aygo,2016,Manual,42968,Petrol,0,69,1,6795
toyota, Aygo,2017,Semi-Auto,20921,Petrol,150,67.3,1,8495
toyota, Aygo,2018,Manual,27111,Petrol,145,68.9,1,7995
toyota, Aygo,2018,Manual,2779,Petrol,150,68.9,1,9995
toyota, Aygo,2017,Semi-Auto,21000,Petrol,150,67.3,1,9295
toyota, Aygo,2018,Manual,14998,Petrol,145,69,1,8295
toyota, Aygo,2017,Manual,21689,Petrol,145,68.9,1,7695
toyota, Aygo,2018,Semi-Auto,9162,Petrol,145,67,1,8495
toyota, Aygo,2019,Manual,3626,Petrol,145,57.7,1,8995
toyota, Aygo,2017,Manual,21844,Petrol,145,68.9,1,7695
toyota, Aygo,2017,Manual,30266,Petrol,145,68.9,1,7495
toyota, Aygo,2017,Automatic,47814,Petrol,145,67,1,6900
toyota, Aygo,2016,Manual,22761,Petrol,0,69,1,6720
toyota, Aygo,2016,Manual,19998,Petrol,0,69,1,7195
toyota, Aygo,2019,Manual,9623,Petrol,145,57.7,1,9195
toyota, Aygo,2017,Manual,37500,Petrol,0,69,1,5995
toyota, Aygo,2019,Manual,6800,Petrol,145,56.5,1,9000
toyota, Aygo,2016,Manual,16530,Petrol,0,69,1,8300
toyota, Aygo,2017,Manual,14869,Petrol,145,68.9,1,8295
toyota, Aygo,2017,Manual,34661,Petrol,0,68.9,1,8495
toyota, Aygo,2017,Manual,22814,Petrol,150,69,1,6490
toyota, Aygo,2019,Manual,5976,Petrol,145,56.5,1,8480
toyota, Aygo,2018,Manual,14696,Petrol,145,68.9,1,7995
toyota, Aygo,2016,Manual,18778,Petrol,0,69,1,6995
toyota, Aygo,2017,Manual,37277,Petrol,145,68.9,1,7500
toyota, Aygo,2017,Semi-Auto,12008,Petrol,0,67.3,1,9495
toyota, Aygo,2017,Manual,41600,Petrol,0,68.9,1,7295
toyota, Aygo,2017,Manual,18310,Petrol,150,68.9,1,7995
toyota, Aygo,2019,Manual,2500,Petrol,145,57.7,1,11900
toyota, Aygo,2017,Manual,9650,Petrol,145,69,1,7450
toyota, Aygo,2016,Manual,9552,Petrol,0,69,1,8300
toyota, Aygo,2016,Manual,21897,Petrol,0,69,1,7995
toyota, Aygo,2017,Manual,15095,Petrol,145,69,1,7150
toyota, Aygo,2017,Manual,29527,Petrol,145,68.9,1,7750
toyota, Aygo,2017,Manual,40157,Petrol,145,68.9,1,8495
toyota, Aygo,2017,Manual,12203,Petrol,145,68.9,1,7695
toyota, Aygo,2017,Manual,28800,Petrol,0,69,1,6995
toyota, Aygo,2018,Manual,35111,Petrol,145,68.9,1,6995
toyota, Aygo,2017,Manual,21779,Petrol,145,68.9,1,8600
toyota, Aygo,2018,Manual,21899,Petrol,150,68.9,1,7495
toyota, Aygo,2017,Manual,19996,Petrol,150,68.9,1,7495
toyota, Aygo,2018,Manual,9237,Petrol,145,69,1,6995
toyota, Aygo,2017,Manual,16283,Petrol,0,68.9,1,7495
toyota, Aygo,2019,Manual,11418,Petrol,145,56.5,1,9995
toyota, Aygo,2017,Manual,20564,Petrol,150,68.9,1,6995
toyota, Aygo,2018,Manual,9777,Petrol,150,68.9,1,7995
toyota, Aygo,2018,Manual,3248,Petrol,150,56.5,1,7995
toyota, Aygo,2017,Manual,31612,Petrol,150,69,1,6318
toyota, Aygo,2018,Semi-Auto,12109,Petrol,150,56.5,1,8995
toyota, Aygo,2019,Manual,7511,Petrol,145,57.7,1,9495
toyota, Aygo,2019,Manual,4402,Petrol,145,57.7,1,9495
toyota, Aygo,2015,Manual,27855,Petrol,0,69,1,7495
toyota, Aygo,2017,Manual,17289,Petrol,145,68.9,1,7995
toyota, Aygo,2016,Manual,30586,Petrol,0,69,1,5995
toyota, Aygo,2018,Manual,10201,Petrol,145,56.5,1,7995
toyota, Aygo,2018,Semi-Auto,4580,Petrol,145,67,1,7995
toyota, Aygo,2017,Manual,12111,Petrol,145,68.9,1,7845
toyota, Aygo,2017,Manual,3199,Petrol,145,68.9,1,7991
toyota, Aygo,2018,Manual,7995,Petrol,145,68.9,1,7995
toyota, Aygo,2017,Manual,21917,Petrol,150,68.9,1,7997
toyota, Aygo,2018,Manual,5788,Petrol,150,56.5,1,8951
toyota, Aygo,2019,Semi-Auto,7922,Petrol,150,55.4,1,12492
toyota, Aygo,2018,Manual,17390,Petrol,145,68.9,1,7979
toyota, Aygo,2019,Manual,14076,Petrol,150,56.5,1,8595
toyota, Aygo,2017,Manual,37224,Petrol,150,69,1,6488
toyota, Aygo,2017,Manual,6122,Petrol,145,68.9,1,6990
toyota, Aygo,2016,Manual,11537,Petrol,0,69,1,7234
toyota, Aygo,2016,Semi-Auto,4079,Petrol,0,67,1,8672
toyota, Aygo,2018,Manual,15702,Petrol,145,68.9,1,7997
toyota, Aygo,2019,Manual,2030,Petrol,145,56.5,1,11020
toyota, Aygo,2019,Manual,50,Petrol,145,57.7,1,11995
toyota, Aygo,2018,Manual,9965,Petrol,145,56.5,1,10626
toyota, Aygo,2017,Manual,12765,Petrol,145,69,1,7462
toyota, Aygo,2019,Automatic,8560,Petrol,145,55.4,1,10606
toyota, Aygo,2015,Manual,17213,Petrol,0,69,1,6721
toyota, Aygo,2019,Manual,5621,Petrol,145,57.7,1,8510
toyota, Aygo,2016,Manual,25539,Petrol,0,69,1,7478
toyota, Aygo,2018,Manual,5431,Petrol,145,56.5,1,9221
toyota, Aygo,2019,Manual,8142,Petrol,145,56.5,1,8622
toyota, Aygo,2019,Manual,9762,Petrol,145,56.5,1,8540
toyota, Aygo,2018,Manual,8063,Petrol,145,56.5,1,8360
toyota, Aygo,2019,Manual,12565,Petrol,150,57.7,1,9833
toyota, Aygo,2014,Manual,33718,Petrol,0,69,1,5777
toyota, Aygo,2017,Manual,28980,Petrol,145,68.9,1,7549
toyota, Aygo,2015,Manual,38036,Petrol,0,69,1,6600
toyota, Aygo,2017,Manual,16811,Petrol,0,68.9,1,9296
toyota, Aygo,2018,Manual,9000,Petrol,145,68.9,1,8771
toyota, Aygo,2017,Manual,20352,Petrol,145,69,1,6563
toyota, Aygo,2019,Semi-Auto,5214,Petrol,145,56.5,1,11395
toyota, Aygo,2018,Manual,8799,Petrol,145,56.5,1,9455
toyota, Aygo,2018,Manual,6660,Petrol,145,56.5,1,8389
toyota, Aygo,2017,Manual,23437,Petrol,145,68.9,1,7190
toyota, Aygo,2016,Semi-Auto,33228,Petrol,0,67,1,7995
toyota, Aygo,2017,Semi-Auto,24980,Petrol,145,67.3,1,8789
toyota, Aygo,2016,Semi-Auto,7678,Petrol,0,67,1,9288
toyota, Aygo,2019,Manual,10699,Petrol,145,57.7,1,11495
toyota, Aygo,2018,Manual,5688,Petrol,145,69,1,7072
toyota, Aygo,2017,Manual,37560,Petrol,0,69,1,6488
toyota, Aygo,2017,Manual,16511,Petrol,0,69,1,6995
toyota, Aygo,2015,Semi-Auto,42328,Petrol,0,67,1,6778
toyota, Aygo,2018,Manual,13546,Petrol,150,56.5,1,8275
toyota, Aygo,2017,Manual,8493,Petrol,0,68.9,1,7976
toyota, Aygo,2018,Manual,12597,Petrol,145,68.9,1,8306
toyota, Aygo,2016,Semi-Auto,41515,Petrol,0,67,1,7695
toyota, Aygo,2016,Manual,13908,Petrol,0,69,1,7500
toyota, Aygo,2018,Manual,36916,Petrol,145,69,1,6895
toyota, Aygo,2018,Manual,13658,Petrol,145,56.5,1,8550
toyota, Aygo,2019,Manual,3083,Petrol,145,57.7,1,9450
toyota, Aygo,2019,Manual,1749,Petrol,145,57.7,1,9450
toyota, Aygo,2019,Manual,1202,Petrol,145,57.7,1,8995
toyota, Aygo,2019,Manual,2963,Petrol,145,57.7,1,9450
toyota, Aygo,2019,Manual,3335,Petrol,145,57.7,1,9450
toyota, Aygo,2018,Manual,18000,Petrol,145,68.9,1,8412
toyota, Aygo,2019,Automatic,9248,Petrol,145,55.4,1,10067
toyota, Aygo,2017,Semi-Auto,8110,Petrol,145,67.3,1,10299
toyota, Aygo,2013,Manual,21916,Petrol,0,65.7,1,4450
toyota, Aygo,2016,Manual,18512,Petrol,0,69,1,6995
toyota, Aygo,2015,Manual,18040,Petrol,0,69,1,6249
toyota, Aygo,2017,Semi-Auto,5893,Petrol,145,67,1,8650
toyota, Aygo,2019,Manual,4321,Petrol,145,56.5,1,8950
toyota, Aygo,2019,Manual,4282,Petrol,145,57.7,1,9850
toyota, Aygo,2018,Manual,11719,Petrol,145,68.9,1,8495
toyota, Aygo,2019,Manual,25,Petrol,145,56.5,1,10800
toyota, Aygo,2017,Manual,24591,Petrol,145,69,1,6995
toyota, Aygo,2016,Manual,36189,Petrol,0,69,1,5950
toyota, Aygo,2019,Manual,11694,Petrol,145,56.5,1,8450
toyota, Aygo,2017,Manual,9697,Petrol,145,69,1,6950
toyota, Aygo,2019,Manual,9484,Petrol,145,57.7,1,8950
toyota, Aygo,2019,Manual,3621,Petrol,145,56.5,1,8950
toyota, Aygo,2017,Manual,10523,Petrol,0,69,1,7850
toyota, Aygo,2019,Manual,1762,Petrol,145,56.5,1,9450
toyota, Aygo,2019,Manual,4664,Petrol,145,56.5,1,9275
toyota, Aygo,2018,Manual,8960,Petrol,145,68.9,1,8250
toyota, Aygo,2018,Manual,19266,Petrol,145,68.9,1,7950
toyota, Aygo,2017,Manual,22095,Petrol,0,69,1,7550
toyota, Aygo,2019,Manual,729,Petrol,145,56.5,1,8995
toyota, Aygo,2019,Automatic,2985,Petrol,145,55.4,1,10950
toyota, Aygo,2019,Manual,647,Petrol,145,57.7,1,9450
toyota, Aygo,2019,Manual,27,Petrol,145,57.7,1,10250
toyota, Aygo,2016,Manual,22502,Petrol,0,69,1,6950
toyota, Aygo,2018,Manual,9249,Petrol,150,56.5,1,7750
toyota, Aygo,2019,Manual,6004,Petrol,150,57.7,1,9450
toyota, Aygo,2017,Manual,6736,Petrol,150,68.9,1,8475
toyota, Aygo,2017,Manual,31065,Petrol,150,68.9,1,7250
toyota, Aygo,2018,Manual,13079,Petrol,150,56.5,1,8950
toyota, Aygo,2019,Manual,2099,Petrol,145,56.5,1,8625
toyota, Aygo,2019,Manual,3641,Petrol,145,56.5,1,8350
toyota, Aygo,2017,Manual,10512,Petrol,150,68.9,1,7450
toyota, Aygo,2017,Manual,10632,Petrol,150,69,1,6750
toyota, Aygo,2017,Manual,15512,Petrol,150,68.9,1,7800
toyota, Aygo,2017,Manual,28261,Petrol,150,69,1,6250
toyota, Aygo,2018,Manual,10121,Petrol,150,69,1,7250
toyota, Aygo,2019,Manual,759,Petrol,145,57.7,1,9450
toyota, Aygo,2016,Manual,14700,Petrol,0,69,1,7495
toyota, Aygo,2018,Manual,18720,Petrol,145,68.9,1,7495
toyota, Aygo,2018,Manual,9500,Petrol,145,56.5,1,8795
toyota, Aygo,2019,Manual,6680,Petrol,145,56.5,1,11295
toyota, Aygo,2017,Semi-Auto,10826,Petrol,0,67,1,8750
toyota, Aygo,2019,Manual,315,Petrol,145,57.7,1,9450
toyota, Aygo,2019,Manual,7000,Petrol,145,57.7,1,11400
toyota, Aygo,2016,Semi-Auto,10732,Petrol,0,67,1,9895
toyota, Aygo,2017,Manual,14500,Petrol,0,69,1,7395
toyota, Aygo,2019,Manual,8200,Petrol,145,56.5,1,9995
toyota, Aygo,2016,Manual,26088,Petrol,0,69,1,6995
toyota, Aygo,2017,Manual,25000,Petrol,145,69,1,7995
toyota, Aygo,2017,Manual,15279,Petrol,145,68.9,1,7850
toyota, Aygo,2018,Manual,10696,Petrol,145,56.5,1,8250
toyota, Aygo,2019,Manual,2382,Petrol,145,57.7,1,9850
toyota, Aygo,2018,Manual,14500,Petrol,145,56.5,1,9995
toyota, Aygo,2018,Manual,6500,Petrol,145,56.5,1,7995
toyota, Aygo,2018,Manual,18000,Petrol,145,68.9,1,7995
toyota, Aygo,2019,Manual,5000,Petrol,145,56.5,1,9495
toyota, Aygo,2018,Manual,16500,Petrol,145,69,1,7695
toyota, Aygo,2019,Manual,1544,Petrol,145,57.7,1,9950
toyota, Aygo,2019,Manual,1998,Petrol,145,57.7,1,9995
toyota, Aygo,2017,Manual,14000,Petrol,150,68.9,1,8650
toyota, Aygo,2014,Manual,40000,Petrol,0,65.7,1,5000
toyota, Aygo,2017,Manual,26212,Petrol,150,68.9,1,7450
toyota, Aygo,2015,Manual,24481,Petrol,0,69,1,6950
toyota, Aygo,2018,Semi-Auto,13908,Petrol,145,67.3,1,9800
toyota, Aygo,2016,Manual,11400,Petrol,0,69,1,8250
toyota, Aygo,2019,Manual,5601,Petrol,145,56.5,1,9500
toyota, Aygo,2017,Manual,16500,Petrol,145,68.9,1,9000
toyota, Aygo,2018,Semi-Auto,8860,Petrol,150,67,1,10000
toyota, Aygo,2016,Manual,39132,Petrol,0,69,1,7295
toyota, Aygo,2017,Manual,4467,Petrol,150,68.9,1,9000
toyota, Aygo,2017,Manual,1000,Petrol,145,68.9,1,9900
toyota, Aygo,2018,Semi-Auto,9890,Petrol,145,67.3,1,10500
toyota, Aygo,2019,Manual,5967,Petrol,150,57.7,1,10800
toyota, Aygo,2017,Manual,14006,Petrol,0,68.9,1,8100
toyota, Aygo,2016,Semi-Auto,4179,Petrol,0,67,1,9475
toyota, Aygo,2014,Manual,49000,Petrol,0,65.7,1,5000
toyota, Aygo,2016,Manual,23054,Petrol,0,69,1,7250
toyota, Aygo,2017,Manual,7368,Petrol,145,68.9,1,8990
toyota, Aygo,2018,Manual,3889,Petrol,145,68.9,1,7990
toyota, Aygo,2017,Manual,23002,Petrol,150,69,1,6750
toyota, Aygo,2018,Manual,18100,Petrol,145,69,1,7098
toyota, Aygo,2019,Manual,13500,Petrol,145,56.5,1,7995
toyota, Aygo,2019,Manual,4000,Petrol,145,56.5,1,9349
toyota, Aygo,2019,Manual,4981,Petrol,150,56.5,1,10500
toyota, Aygo,2019,Manual,11209,Petrol,145,57.7,1,9598
toyota, Aygo,2018,Manual,8910,Petrol,150,68.9,1,8265
toyota, Aygo,2017,Semi-Auto,33443,Petrol,0,67,1,8500
toyota, Aygo,2018,Semi-Auto,10234,Petrol,145,56.5,1,11795
toyota, Aygo,2016,Manual,52249,Petrol,0,69,1,6750
toyota, Aygo,2018,Manual,6000,Petrol,145,56.5,1,9750
toyota, Aygo,2014,Semi-Auto,24500,Petrol,0,67,1,6890
